ID,HPRICE1,HSIZE,HNBATHR,HFLOOR,BUILDY,D_PMSP,D_PCBD
8092,8850,45.1,1,7,1998,3051.783451,1218
8093,8270,78.79,1,6,1998,3071.397744,1203
8094,8960,61,1,5,1999,3071.809906,1213
8095,7500,36,1,6,1988,2030.044805,880
8096,8840,60.3,1,2,1990,2013.578346,891
8098,11650,60,1,19,2004,228.9747496,625
8099,11200,136,1,10,2005,218.6593946,618
8100,10850,60,1,30,2005,221.4134624,619
8101,10540,61.3,1,1,1985,1207.715313,540
8102,8190,42.8,1,6,1990,1220.149245,551
8107,11020,94.7,1,10,2006,2968.707401,1331
8108,10380,139,2,5,2006,2970.520495,1336
8112,9010,107,1,3,2007,3015.57195,1479
8113,9970,95,1,9,2005,3233.527159,1094
8115,10110,74.9,1,10,2006,3247.186443,1097
8118,8440,81,1,7,1999,879.8606954,805
8120,7850,56.46,1,6,1995,1379.998365,603
8121,8420,89,1,1,1998,1383.219901,613
8131,8440,61.67,1,3,1996,1012.299595,439
8132,8240,54,1,5,1988,1770.886735,546
8135,7700,63,1,6,1992,572.9928728,696
8137,9060,50,1,5,1996,575.4308726,699
8140,8010,65,1,6,1993,2625.914248,851
8141,15150,114,1,4,2004,265.4683749,722
8144,14980,114,2,5,2004,259.6813323,555
8145,14940,114,1,4,2005,255.6705371,560
8148,8610,56.4,1,5,1995,2643.924093,830
8149,9230,58,1,3,1993,1741.627809,802
8151,9620,83,1,3,1998,1745.255762,799
8154,9370,88.5,1,2,2000,3197.726565,1247
8155,9250,76,1,4,1996,332.3392803,751
8156,8000,50,1,6,1996,336.4830741,750
8158,11720,112,1,5,2002,2234.422999,995
8161,10050,69,1,6,1989,565.8486923,766
8165,7820,43,1,5,1995,1575.495997,830
8169,11390,120.4,1,11,2000,249.8151263,630
8170,12510,103,1,2,2001,262.5272043,621
8171,9980,152,1,18,2005,254.9256517,626
8173,8020,64,1,1,1988,2114.530648,852
8174,7810,57,1,6,1990,2014.525819,819
8175,8410,53.12,1,2,1998,2020.58515,822
8181,8110,46,1,6,1991,757.9188789,641
8184,8610,84,1,2,2002,3094.453808,1401
8188,9270,80,1,5,1998,747.7668303,813
8190,7730,107,1,7,1998,1741.39326,1050
8191,8870,87,1,4,2000,1756.553434,1063
8192,7610,59.7,1,1,1986,2336.692344,1064
8194,7910,107,1,7,1998,2337.533454,1072
8196,9750,140,2,1,2005,506.8223444,849
8197,10150,100,1,17,2006,513.7117662,842
8202,9440,54,1,5,1997,1029.243669,429
8204,9340,136.72,2,2,2005,3040.831628,1269
8205,8460,40,1,2,1996,513.2712772,772
8206,8120,60,1,6,1998,518.2642874,782
8210,8800,77.01,1,5,2000,1668.899622,1039
8211,9810,48.47,1,1,1985,2423.091534,745
8212,7910,62.2,1,2,1988,2425.670966,748
8213,7370,54,1,6,1990,2439.087431,756
8214,9190,36,1,1,1988,1123.797092,387
8215,9000,50,1,5,1990,1122.175976,474
8217,12570,72,1,4,1999,978.7193041,978
8218,11160,66,1,6,2000,985.8775108,968
8220,8230,66,1,2,1988,2473.197232,774
8221,8290,66.4,1,5,1992,2479.203912,787
8223,9210,41.6,1,3,2001,2830.170374,1444
8224,8060,66,1,5,2002,2824.133318,1450
8226,9140,61,1,2,1995,729.0346155,801
8227,8170,41,1,5,1996,741.4931985,810
8235,9390,55,1,4,1990,963.3093302,381
8236,9450,90,1,5,1992,961.4023249,381
8240,8350,38.21,1,5,1993,715.6019247,864
8242,11960,54,1,1,1996,449.1603997,824
8245,7700,62,1,1,1982,2543.725961,898
8247,12250,131.29,2,18,2009,2216.483848,839
8252,17020,56.46,1,3,2009,2136.546897,789
8254,11940,84.36,1,3,2009,2288.825255,1000
8255,10200,74.65,1,10,2010,2143.792828,815
8256,11340,80.12,1,11,2010,2226.641584,1026
8257,10150,53.23,1,3,2010,2243.800783,1014
8258,10810,73,1,6,2008,2375.999031,965
8260,12910,190,3,22,2008,2393.289061,952
8263,11690,56,1,8,2009,1782.941877,528
8265,8390,50.3,1,1,2000,2707.664063,1149
8267,13000,132,2,1,2002,1015.960478,579
8270,8330,108,1,4,1997,3423.637122,1146
8271,8050,95,1,1,1998,3415.813903,1142
8272,7730,115,1,7,1998,3415.565882,1149
8278,10410,71,1,2,2002,1812.650006,673
8284,10220,71,1,5,2005,1668.466815,632
8286,8260,48,1,2,1988,1245.2837,408
8287,8240,76.78,1,7,1988,1257.043943,403
8291,8240,100,2,1,2004,2314.386433,1287
8293,8650,81,1,3,2005,2311.313269,1294
8296,7790,130,1,19,2007,112.1394368,364
8297,12460,65,1,18,2005,62.27256652,328
8298,18700,45,1,16,2007,62.0064935,328
8300,8770,76,1,4,2008,2045.228931,1450
8302,8990,176,3,11,1999,909.0057002,856
8306,8770,70,1,4,2003,2639.587096,943
8308,7930,64,1,1,1985,1682.166174,949
8309,7530,55,1,5,1988,1679.342365,959
8312,8920,44,1,2,1998,370.1292121,724
8313,8230,54,1,6,1998,384.4264266,628
8314,9810,84,1,5,2008,2983.053402,1344
8315,10710,86.5,2,5,2009,2981.306022,1339
8316,10850,86.5,2,5,2009,2998.048373,1331
8317,17100,19.46,1,4,2003,598.932409,591
8318,7980,49.46,1,4,2003,614.380387,602
8319,8980,70.9,1,3,1990,674.7330001,652
8327,8240,100,1,7,2001,570.01784,663
8329,10690,149,2,7,2006,485.5626379,887
8331,8000,60,1,1,1984,2425.426674,978
8332,7820,62,1,3,1986,2431.965181,975
8333,8380,50.49,1,4,1991,1461.680818,734
8335,8850,72,1,3,1996,1458.663431,741
8341,8630,59.5,1,6,1999,736.5831133,855
8342,12590,102,1,5,2005,1063.705449,920
8343,10830,48.6,1,3,2007,1079.715019,908
8345,9800,44,1,5,1985,965.347783,876
8346,8000,50,1,4,1996,868.9124072,948
8347,8290,55,1,5,1998,879.6602382,945
8349,7090,56,1,5,1985,1578.541256,794
8350,8440,66.3,1,5,1996,1588.414477,816
8351,10300,45.76,1,3,1995,693.3084944,680
8355,7700,84,1,11,2010,173.6945575,2237
8357,16340,76.5,1,18,2007,264.2081772,449
8360,8790,61,1,5,1990,1254.150778,1063
8361,8520,88,1,2,1998,1263.686445,1069
8364,8620,40,1,4,1992,845.0710079,550
8365,9190,94,1,5,1995,845.6336903,550
8367,5130,69,1,3,2008,3452.186226,2261
8369,9600,66.54,1,1,1988,470.3544853,575
8373,9020,57,1,20,2000,598.7793889,677
8378,8730,68,1,8,1998,451.3535433,532
8379,8600,68,1,8,1999,476.7519243,525
8383,10300,125,2,14,2002,1047.438099,554
8385,8470,52.02,1,7,1994,660.3525242,656
8388,10630,100,1,7,2003,745.7969388,623
8389,10590,96,1,7,2003,782.4999423,599
8390,8350,38.21,1,5,1990,1486.7006,629
8391,8280,48,1,21,1998,1499.847612,600
8394,12420,54,1,13,2010,938.7029457,696
8396,12010,82,1,14,2009,984.4421693,692
8397,11650,84.05,1,1,2008,1035.715046,828
8400,11520,143.99,2,1,2008,999.1663481,808
8402,12050,103.99,1,8,2008,961.6705525,786
8405,9630,129.65,2,1,2008,1611.654423,866
8406,10010,129.65,2,11,2008,1608.845357,856
8407,15030,72.38,1,11,2008,1592.837897,743
8408,13510,39.89,1,4,2008,1585.386827,748
8409,11160,232.34,3,18,2008,1521.694579,729
8411,9000,110.43,1,1,2008,1521.526665,750
8412,12130,198.25,3,26,2008,1513.549859,752
8413,12510,134,2,4,2008,1555.906203,891
8416,14000,126.13,2,2,2008,1484.636344,729
8417,10550,41.29,1,26,2008,1515.921854,904
8419,12420,193.93,3,18,2008,1442.097394,755
8422,11360,198.28,2,21,2008,1478.316395,923
8424,10660,54,1,8,2006,1718.353027,817
8426,12990,111,1,9,2006,1924.582136,854
8429,18850,133.82,2,2,2008,398.7254955,510
8431,12290,91.06,1,2,2008,454.4769921,661
8434,15290,135.35,2,2,2009,540.8700541,608
8435,17090,145.99,2,10,2009,562.1564823,604
8438,12430,180,1,15,2000,1018.148166,760
8443,8870,50.76,1,5,2000,537.2115644,526
8444,14580,129.13,1,7,2009,1716.549625,1063
8446,13130,89.72,1,3,2009,1716.44376,1103
8451,16440,113.71,1,4,2009,1643.2115,1175
8456,12660,45,1,14,2010,962.4480176,387
8459,9190,140.9,2,1,2008,1358.540334,715
8460,11670,99.22,1,33,2008,1348.516582,705
8461,9390,80,1,5,1986,1186.205112,887
8464,8120,80.72,1,1,2007,1976.969943,2218
8465,8570,92.79,1,8,2007,1964.22625,2210
8467,8570,129.54,2,8,2007,1991.252537,2241
8471,8810,109.54,2,6,2007,2053.311231,2400
8473,8810,129.52,2,9,2007,2087.756897,2383
8474,8810,78.52,1,1,2007,2127.386904,2364
8475,8250,110.02,2,3,2007,2036.968599,2262
8476,8350,130.1,2,4,2007,2031.362002,2258
8478,8910,110.02,2,9,2007,2050.418715,2281
8479,8700,78.39,1,1,2007,2092.899695,2438
8480,9000,110.01,2,9,2007,2080.047446,2432
8482,9080,110.01,2,9,2007,2115.336499,2419
8484,8910,95.16,1,8,2007,2146.941854,2408
8485,8810,92.56,1,1,2007,2179.351174,2393
8487,7830,81.06,1,1,2007,1929.200882,2185
8488,8050,95.14,1,6,2007,1919.25872,2179
8489,8080,92.55,1,1,2007,1939.050466,2217
8490,8300,92.55,1,8,2007,1928.388593,2198
8494,8150,92.44,1,3,2007,2821.904966,1610
8495,8060,89.75,1,3,2007,2817.034173,1608
8497,7900,117.7,2,1,2007,2793.626037,1544
8498,8150,88.02,1,2,2007,2758.229979,1564
8500,8280,122.1,2,2,2007,2727.877133,1541
8501,8220,120.24,2,5,2007,2717.943242,1534
8502,8120,122.1,2,5,2007,2696.546071,1518
8507,7820,92.28,1,2,2007,2541.845723,1410
8508,11030,60.75,1,1,2007,2528.866986,1398
8510,12130,53.3,1,2,2008,2514.053697,1387
8512,13330,55.61,1,3,2009,874.643014,622
8513,13310,53.19,1,8,2009,880.2887496,624
8515,10970,69.46,1,3,2008,288.308302,690
8516,16380,80.97,1,31,2008,351.8296561,685
8519,9890,147,1,30,2003,86.38144645,269
8520,10410,193,1,18,2004,134.2212433,397
8521,10330,110,1,18,2004,99.76733893,253
8524,9720,121,1,25,2004,247.4528386,361
8528,10040,151,2,3,2005,184.8583432,349
8530,15140,105,1,8,2006,148.9288417,324
8531,10690,105,1,2,2000,1309.578578,1081
8534,13490,60,1,11,2000,148.6033984,428
8536,12530,49,1,17,2007,133.9690176,294
8537,8100,67,1,6,1998,332.1589791,477
8538,8770,70.11,1,27,1999,310.6702494,459
8540,8680,55.88,1,4,1998,176.4106586,488
8544,9640,86,1,5,1995,977.2829005,476
8545,9850,50,1,2,1995,947.6893561,496
8547,9010,57,1,5,1992,968.1381234,617
8548,10490,59,1,1,1993,940.5448573,622
8549,10680,41,1,3,2000,925.6238942,683
8550,11200,104,1,2,2000,940.1684574,670
8551,7650,69,1,2,1988,473.1884072,791
8552,8790,43,1,6,1992,498.2941911,817
8554,10870,90,1,6,1995,745.6646137,706
8555,11750,94,1,2,1995,753.9732325,712
8558,10460,90,1,5,1995,769.5969127,733
8560,8700,78,1,6,1998,1003.733058,732
8561,7360,134,1,7,2000,1008.822235,736
8562,9430,100,1,24,2005,1011.394695,737
8563,7890,64.6,1,3,1985,1489.381619,1023
8564,8090,72,1,5,1990,1492.85581,1027
8566,11020,39,1,5,1991,441.3157314,821
8567,9840,79,1,7,1997,425.2762756,826
8568,7840,108,1,12,2000,900.5489685,828
8569,8450,74,1,19,2002,910.8481822,811
8574,10770,104,1,8,2000,1232.063638,740
8576,9230,54,1,6,1990,764.0304754,494
8579,8450,70.1,1,2,1988,1140.238236,784
8580,8610,59,1,1,1990,1153.052579,782
8587,12370,74,1,9,2006,491.2156485,523
8589,13170,44,1,9,2008,510.3950301,510
8590,11270,46,1,7,1985,144.6380513,366
8592,7860,52,1,3,1988,1585.133983,823
8595,7820,69.06,1,9,1999,1519.180526,663
8596,7410,182,3,7,2000,1535.970491,648
8597,7640,108,1,8,2000,1542.213781,646
8598,7780,113,1,23,2000,1922.741167,828
8602,12420,133,2,4,2004,1740.694862,730
8604,12670,78,1,20,2007,1751.70982,751
8607,9500,105,1,5,1998,333.8364151,558
8608,10670,54,1,8,2005,1779.557739,738
8610,10390,54.3,1,7,2005,1778.411965,739
8611,12950,42,1,23,2006,1565.414762,691
8612,11120,41.24,1,12,2010,1560.252748,712
8613,15410,133.28,2,9,2010,1575.052471,710
8614,10460,90,1,2,2000,1604.99311,847
8615,13430,112,1,10,2006,1627.304779,846
8616,6680,110,1,18,1999,1478.314323,691
8617,10260,49,1,18,2005,1483.808779,686
8621,7480,43.5,1,2,1990,2233.291006,1017
8622,8020,48.27,1,1,1993,2274.401907,1031
8626,11620,122.64,1,23,2002,98.51649068,428
8627,10350,43,1,1,1991,354.5865877,470
8628,9660,56,1,5,1995,367.257496,476
8632,15480,96,1,2,1993,622.5045672,541
8633,10330,141,2,6,1998,1376.000142,1173
8637,11330,51,1,7,2006,663.0188663,711
8638,14030,132,2,14,2007,631.1802609,684
8640,15330,140,2,18,2006,783.4956788,573
8641,17470,93.57,1,14,2009,753.9802404,564
8642,19810,138,2,3,2010,718.1631514,555
8645,9630,75,1,1,1996,479.2964326,657
8646,8120,73,1,4,1985,580.338172,720
8647,9250,76,1,5,1990,673.4997041,676
8649,8210,59.83,1,7,2000,674.3025872,665
8650,14650,175,2,12,2003,488.4693507,668
8651,16220,97.59,1,4,2003,516.4139074,662
8652,13270,37,1,23,2005,495.3887625,752
8654,10110,150,2,4,1999,750.4298272,706
8655,8950,69,1,2,1990,531.1218252,681
8658,7600,51.68,1,3,1961,1620.480487,1109
8659,7800,88,1,2,1988,1619.04373,1120
8660,8370,69,1,1,2002,1721.878153,1019
8664,8060,198,2,11,2009,2216.801861,1239
8671,10130,86,1,5,2004,2655.689667,1520
8672,9450,101,1,1,2005,2663.776012,1530
8675,8970,125.38,1,1,2004,1705.195475,2043
8678,8420,58,1,2,1991,1921.134353,1326
8679,8010,40,1,1,1983,1915.207463,1325
8680,7310,53.3,1,3,1982,1907.956194,1157
8683,10480,78,1,24,2001,447.8856071,629
8685,7860,64,1,4,1996,2451.16896,1339
8687,7810,80,1,3,1998,2432.620546,1331
8688,8170,58.5,1,3,1994,2449.137933,1362
8690,8120,60,1,5,1995,2451.396798,1357
8692,7830,97,1,6,2000,2190.71796,1848
8694,8530,52,1,4,1995,2340.123443,1757
8695,10340,82,1,5,2000,2330.249837,1741
8700,9490,85.86,1,3,2000,326.8463703,483
8701,8070,56,1,4,1988,378.8995771,745
8702,8360,37,1,7,1990,420.2163822,723
8704,8510,49,1,6,1990,251.1951629,534
8707,8070,56,1,4,1990,428.2444444,710
8708,8260,38,1,7,1992,440.2968034,707
8709,8440,68.7,1,6,1992,424.7181317,727
8710,10720,86,1,15,2000,338.961948,657
8713,10270,104,1,2,2000,306.6969364,470
8714,9240,61.5,1,10,2000,315.3220851,477
8715,9910,86,1,10,2000,318.3234869,478
8716,7980,121,1,22,2000,495.3299849,639
8718,9820,141.7,2,21,1999,506.1442943,630
8721,10020,84,1,12,2000,531.9514457,473
8722,9460,53,1,5,1996,351.7033014,572
8723,10130,66,2,14,2001,360.2170512,579
8725,8680,61,1,3,1995,265.8962957,575
8726,11670,103,1,1,2001,284.9946437,581
8727,10180,96,1,3,1996,403.4030175,604
8728,8090,36,1,7,1998,418.1888608,615
8729,11930,68,1,1,1994,624.4700377,560
8730,10140,61,1,7,1995,636.3642797,553
8734,12140,47,1,6,2006,499.0564106,523
8737,8350,156.15,2,18,2000,558.3556039,625
8740,7210,164,1,8,2002,455.9949884,522
8743,8390,66,1,25,1998,426.5951667,665
8745,7960,79.69,1,2,1998,345.3963894,572
8746,9680,69,1,10,1998,347.0951257,567
8747,9490,67,1,8,1998,365.6858944,582
8749,8840,124,1,26,2006,260.4702489,543
8751,7830,137.4,1,19,2004,339.389092,501
8755,11830,106,1,4,2004,1007.665264,1346
8756,10840,80,1,2,2001,1020.215068,1343
8760,8550,50,1,5,1994,537.7590597,699
8761,10040,56,1,4,1990,553.8455504,697
8762,8210,42.3,1,7,1994,549.9691294,704
8763,9040,84.6,1,6,2007,552.0762879,689
8766,9490,87,1,2,1998,1293.265255,785
8767,8480,169,2,4,2002,1283.971512,761
8768,8190,40,1,5,1998,723.0137312,526
8769,9290,55,1,6,1995,704.6138246,537
8771,11670,82.3,1,20,2003,781.6688499,518
8775,9620,166,2,26,1998,432.7963815,445
8776,8410,124,1,26,1998,440.11475,452
8779,11660,77,1,3,1998,426.8034964,619
8780,8190,68,1,2,1988,698.3137709,757
8781,10350,97,1,1,2003,646.4501585,686
8784,10810,66.1,1,1,1993,572.6563958,501
8785,10660,67,1,1,1995,562.9069613,508
8786,8790,72,1,3,1988,508.139539,690
8787,8500,46,1,5,1992,506.8917118,560
8789,8640,88,1,2,1999,1361.619394,746
8792,7760,55,1,2,1988,2029.377044,888
8793,7600,86,1,7,1995,2026.711941,893
8799,11330,102,1,5,2000,1158.099904,835
8800,12830,137.12,2,6,2002,1153.885564,831
8802,9880,147,2,1,2005,1350.403731,703
8803,10800,138,2,10,2004,1693.041841,705
8804,13410,98,1,4,2005,1700.87704,712
8806,11520,126,1,4,2000,1723.622063,699
8808,12790,156.1,2,4,2005,1734.998835,707
8809,13130,92.89,1,4,2003,1575.500242,610
8810,13440,98,1,6,2004,1574.29283,614
8812,12810,86,1,3,2003,1915.344181,830
8813,9170,262,3,16,2004,1915.091526,735
8816,10910,65,1,3,1998,584.9609105,728
8818,9610,93,1,3,1988,401.6501985,621
8820,10320,70,1,2,1997,393.7314287,619
8821,8650,60,1,7,1995,544.0596607,540
8822,8110,110,2,6,1997,546.3990509,543
8824,7540,53,1,4,1990,720.2445627,634
8826,9110,86.01,1,6,1988,592.7787966,605
8827,8610,75.6,1,7,1990,587.8442006,610
8836,7180,220,1,1,2006,121.0337844,656
8838,11960,133,1,5,2006,135.6015957,703
8840,12330,110,1,4,2003,411.8394977,825
8841,9220,208,3,6,2003,1597.730253,1126
8842,11480,150,1,2,2003,1612.183253,1122
8845,12860,166.33,2,2,2002,921.6957125,987
8847,11500,134,2,12,2003,1074.647134,987
8851,10850,77,1,5,1998,912.0819606,1034
8853,12010,164,2,9,2001,1068.306552,1304
8856,7830,159,2,4,2005,1257.990714,1013
8858,10910,175,2,5,2000,1335.345857,1041
8862,10440,102,1,6,2001,1350.140746,1047
8865,7680,62.5,1,2,1982,215.0948253,721
8867,7930,76.5,1,2,1987,224.6542777,728
8868,8620,72.4,1,5,1980,534.824858,1128
8869,10220,71,1,3,1984,540.5316998,1132
8876,8470,48.51,1,1,1986,614.6384126,1018
8877,10730,115,2,2,1999,476.0504478,837
8878,9950,165,2,5,2002,481.585399,833
8882,8870,58,1,3,2000,2189.553631,1799
8884,10510,107.2,1,2,2000,727.7432463,638
8887,9130,63.23,1,21,2000,774.5764854,568
8888,9070,114.6,1,22,2003,781.7218839,572
8889,10760,110,1,7,2000,841.9606262,623
8890,11470,113.51,1,4,2000,829.3640262,616
8891,9080,53,1,2,1996,1759.903835,543
8893,10220,71,1,2,1990,419.7939612,811
8894,8610,34.65,1,5,1990,426.9781769,807
8895,9360,135,1,2,1984,875.9066055,939
8903,9360,45,1,6,1996,662.7744596,874
8905,10630,53,1,3,1998,719.5694229,1066
8906,8930,77.8,1,3,1995,717.940143,1071
8909,8100,76,1,3,1985,1568.523488,1032
8911,10820,85,1,25,2005,292.461655,424
8912,12110,58.08,1,15,2005,1269.437343,978
8914,12000,97,2,8,2005,1274.79608,979
8915,8290,73,1,6,1992,1438.223193,1018
8916,11420,126,2,6,2000,1445.177445,1024
8919,10950,99.83,2,3,2001,1425.079152,1036
8922,10620,86,1,2,1998,1139.710823,875
8924,8800,129,2,6,2000,1084.800285,903
8925,8790,72,1,1,1986,629.5081432,676
8926,8230,52.5,1,3,1988,635.6512428,670
8927,8260,90,1,2,1997,627.8890792,672
8929,8880,63.04,1,4,1988,1601.632191,1067
8930,10620,96,1,4,2000,1598.924754,1065
8932,8190,100,1,20,1998,1183.048362,804
8933,9630,49.74,1,5,1998,1198.744281,801
8935,10390,160,2,10,2007,913.0694062,411
8936,11530,42.8,1,5,2010,922.2789546,414
8937,7430,39.6,1,7,1990,1318.126457,560
8939,8690,55,1,2,2005,1321.635072,558
8940,7860,98,1,24,1998,1143.49522,796
8941,7780,100,1,23,2000,1144.702742,795
8942,7800,43.3,1,6,2000,1150.494488,791
8943,8780,81,1,17,1996,1512.523087,610
8944,9420,59.5,1,1,1996,1510.010051,602
8945,8230,39,1,5,1996,1522.373034,600
8946,8440,64,1,5,1988,1323.098487,759
8948,10610,189.11,2,10,2007,1332.155931,766
8950,8300,58.92,1,18,2000,217.2840984,447
8952,10430,149,2,6,2000,200.350658,440
8954,9720,72,1,6,1990,261.5414669,428
8955,9170,43,1,6,1990,244.1963251,419
8958,12750,137,1,3,2006,1526.680837,557
8959,8790,72,1,7,1998,1211.748662,748
8961,9220,124.63,2,7,1994,678.3268111,769
8962,12210,170,2,3,2000,1733.910232,1306
8965,8910,55.64,1,6,1984,286.7598218,572
8967,9360,75,1,2,1997,275.0819316,567
8968,9670,28.27,1,5,2003,286.4004616,331
8969,11130,52,1,24,2006,249.4011647,414
8970,11670,34,1,19,2007,267.8759734,425
8971,11390,65,1,15,1996,165.0838288,383
8972,11390,65,1,15,1998,181.8665455,380
8973,7790,65,1,18,1999,176.6925404,372
8978,13210,56,1,34,2003,280.3572378,340
8981,6930,171,1,24,1996,598.731233,599
8982,7180,147,1,19,1999,611.1107757,593
8983,7400,170,2,24,2001,612.0086308,589
8985,9280,63.34,1,31,1999,276.2607154,533
8986,9930,70,1,4,2000,271.5150649,529
8987,8620,151,1,9,2004,432.1561091,311
8989,11870,133,2,8,2007,618.4955059,775
8992,10890,74,1,5,1996,233.7969695,623
8993,9940,38,1,1,1988,486.7399789,842
8994,8600,65.5,1,4,1988,493.0320851,829
8995,8350,82,1,7,1991,473.5058046,827
8997,8390,50.43,1,4,1992,400.4862864,577
9000,9660,63,1,1,1987,482.1718115,643
9001,9440,60.12,1,6,1992,492.0288421,651
9002,9310,40.41,1,3,1994,492.8137678,637
9003,12530,70,1,17,2009,309.1178291,543
9004,15290,52.42,1,28,2010,312.1711422,539
9005,13070,80,1,7,2010,322.6692343,711
9006,11650,124.7,2,4,2006,2667.186761,1451
9007,17760,54,1,4,2007,2639.884252,1484
9008,12130,88.3,1,6,2007,2695.890468,1524
9010,10140,61,1,1,1992,2350.59244,1121
9013,6190,85,1,1,1997,2353.946427,1132
9014,7530,44,1,2,1992,2171.027081,1050
9017,7970,38,1,3,2006,1100.779549,734
9018,7600,38,1,3,2006,1097.901747,733
9024,9370,49,1,2,1991,929.50193,793
9025,7290,94.5,1,4,1998,932.4210297,789
9027,11320,104,1,2,2003,752.0745462,1117
9029,9270,100,1,5,1998,1607.994828,1471
9030,10430,50,1,3,2000,1628.334558,1450
9032,10940,107,1,4,2000,1277.676921,1241
9035,8070,114.09,1,10,2002,1743.314247,1019
9036,13400,190.03,2,12,2005,1377.329265,1083
9039,8470,60,1,4,1980,606.5848639,863
9040,10590,77,1,2,1995,579.8857162,858
9041,11300,81,1,1,1997,577.108819,873
9042,7440,63,1,4,1985,436.2896702,951
9043,9850,54.56,1,5,1996,460.9488774,942
9045,9720,55,1,3,1998,512.6310561,888
9047,8680,58,1,4,1999,282.3366523,656
9048,10840,140,2,6,1999,281.0616682,676
9051,12820,111,1,2,2004,405.0647222,491
9054,8940,133.8,2,7,2003,2403.881104,1694
9056,12200,68,1,6,1993,449.6438236,470
9057,11530,80.24,1,6,1994,446.8730246,465
9059,11200,40,1,7,1995,425.9074351,477
9065,8180,166.73,2,8,2008,2225.375827,2361
9066,9790,94,1,9,2006,1995.89162,2386
9067,9020,94,1,7,2008,1970.222692,2247
9070,11010,67,1,7,2007,2094.687428,2383
9074,8650,66,1,6,1988,512.9947993,610
9077,8720,37,1,3,1990,214.3838302,358
9078,9090,60,1,2,1990,223.1526757,363
9079,11910,212,2,10,2001,479.4668043,548
9081,9080,65,1,3,1988,534.4880467,550
9082,9250,38,1,4,1988,531.6283501,544
9086,8670,50,1,13,1999,464.7811732,512
9088,11980,212,2,10,2001,468.4559526,550
9092,10550,74.29,1,4,1987,558.856251,680
9094,8860,40.49,1,7,1988,537.3875412,691
9097,6760,54,1,7,1989,931.3837656,729
9100,9990,56,1,1,1993,252.5783637,643
9101,10050,56.53,1,2,1994,233.6957085,651
9102,9980,57,1,2,1995,240.8845981,652
9103,12850,50.27,1,12,2005,486.67517,563
9106,11680,148,2,16,2000,539.1421273,608
9107,8950,86,1,16,2000,530.1817205,591
9108,10090,100,1,7,2005,544.628699,598
9113,8960,77.5,1,4,1996,645.3850482,625
9115,12980,49.31,1,8,2006,211.0951595,649
9116,11680,143.97,2,3,2006,223.2399869,645
9117,11040,173,2,23,2007,237.1373773,639
9118,10520,131,2,2,2004,392.457058,872
9123,8120,39,1,3,1997,2404.537474,1343
9125,7970,51,1,2,1989,542.3299759,630
9126,8160,50.7,1,3,1990,557.6948416,624
9128,9660,66,1,5,1990,838.2011367,645
9130,8870,50.75,1,4,1995,849.5787779,659
9132,9160,98,1,18,2003,816.9583555,713
9133,13800,129,2,11,2003,832.1728762,714
9134,10910,48,1,1,1992,421.5415977,503
9135,12030,74.4,1,1,1992,424.405223,511
9138,8110,47,1,2,1993,746.1255155,844
9139,8770,73,1,6,1995,728.7304829,835
9141,11100,110,2,5,2005,839.0973113,769
9143,8830,57,1,5,1992,615.6375557,760
9144,7240,63,1,13,2000,1303.777262,789
9145,8190,50,1,5,2004,1297.825753,780
9148,8860,84.3,1,2,2004,3104.851525,2033
9149,10680,123,1,6,2003,2448.211488,1396
9150,11230,130,2,2,2005,2426.370273,1383
9151,11580,130,2,5,2006,2423.601573,1377
9153,7880,69,1,1,1990,2758.955711,1591
9154,8950,79,1,4,2006,2775.507833,1602
9156,8650,66,1,5,1999,2515.010619,1381
9159,8240,64,1,6,2000,1907.066195,1317
9160,8080,78,1,5,2000,1922.073659,1333
9164,10880,131,2,1,2004,2195.313104,1348
9166,9350,123,2,2,2005,2286.240658,1235
9167,11230,130,2,2,2005,2287.099476,1229
9168,7680,58,1,4,1990,2424.522191,1348
9174,11980,124.68,1,1,1996,773.8713089,653
9177,11090,135,2,11,2004,397.7831016,484
9178,12880,117,1,22,2004,392.4109287,476
9183,9200,43,1,4,1996,375.9701472,476
9185,8460,326,1,20,2002,316.7933672,480
9186,7300,63.2,1,8,2004,302.4716901,491
9187,8740,198,1,15,2005,290.8084612,499
9188,8740,198,1,15,2005,277.3312172,509
9189,8620,198,1,16,2005,266.9142152,517
9190,13370,136,1,30,2004,181.0809867,518
9193,17060,179,2,33,2003,301.0366531,342
9195,8480,119,1,13,2001,281.4529589,412
9197,10960,168,2,13,1998,834.6937475,787
9199,7960,72,1,5,1990,1358.904024,986
9200,8460,60,1,6,1992,1396.845769,959
9203,11770,223,3,12,2006,151.2338766,426
9204,10050,162,2,4,1999,658.7786502,624
9206,9570,98,1,3,2001,647.0443325,630
9209,9240,61.5,1,5,1992,614.0302694,671
9210,8330,61,1,3,1995,637.8546962,927
9211,10190,99,1,2,1997,631.2972268,919
9212,9590,50,1,5,1998,642.8835018,926
9217,11380,120,2,11,2003,224.6875404,650
9219,8540,68.73,1,2,1998,704.3686874,871
9220,7810,70,1,4,1998,686.7613807,858
9222,8900,73,1,6,1989,1098.425279,1010
9223,8610,44,1,2,1998,1127.000079,1026
9224,8660,82.46,1,7,1999,1123.32112,1103
9225,9600,51.33,1,1,1988,981.0711865,813
9227,12380,136,2,1,2005,1024.343858,815
9228,9330,44.5,1,5,1985,956.8903153,963
9231,9570,45,1,9,1998,967.5696922,887
