ID,HPRICE1,HSIZE,HNBATHR,HFLOOR,BUILDY,RILAK,NSCDIS,NPARK,URSUB,D_PMSP,D_PCBD,D_PRAILS
8092,8850,45.1,1,7,1998,0,0,0,1,3051.783451,1218,2649.238
8093,8270,78.79,1,6,1998,0,0,0,1,3071.397744,1203,2634.784
8094,8960,61,1,5,1999,0,0,0,1,3071.809906,1213,2643.839
8095,7500,36,1,6,1988,0,0,0,1,2030.044805,880,2311.073
8096,8840,60.3,1,2,1990,0,0,0,1,2013.578346,891,2322.175
8098,11650,60,1,19,2004,0,0,0,1,228.9747496,625,1550.548
8099,11200,136,1,10,2005,0,0,0,1,218.6593946,618,1543.381
8100,10850,60,1,30,2005,0,0,0,1,221.4134624,619,1545.031
8101,10540,61.3,1,1,1985,0,1,0,1,1207.715313,540,1803.782
8102,8190,42.8,1,6,1990,0,1,0,1,1220.149245,551,1815.273
8107,11020,94.7,1,10,2006,0,0,0,1,2968.707401,1331,2714.417
8108,10380,139,2,5,2006,0,0,0,1,2970.520495,1336,2719.047
8112,9010,107,1,3,2007,0,0,0,1,3015.57195,1479,2801.587
8113,9970,95,1,9,2005,0,0,0,1,3233.527159,1094,2525.288
8115,10110,74.9,1,10,2006,0,0,0,1,3247.186443,1097,2528.076
8118,8440,81,1,7,1999,0,0,0,1,879.8606954,805,1760.174
8120,7850,56.46,1,6,1995,0,0,0,1,1379.998365,603,1867.094
8121,8420,89,1,1,1998,0,0,0,1,1383.219901,613,1876.8
8131,8440,61.67,1,3,1996,0,1,0,1,1012.299595,439,1811.215
8132,8240,54,1,5,1988,1,0,1,1,1770.886735,546,1976.978
8135,7700,63,1,6,1992,0,0,0,1,572.9928728,696,1793.427
8137,9060,50,1,5,1996,0,0,0,1,575.4308726,699,1796.127
8140,8010,65,1,6,1993,0,0,0,1,2625.914248,851,2282.162
8141,15150,114,1,4,2004,0,0,0,1,265.4683749,722,1649.507
8144,14980,114,2,5,2004,0,0,0,1,259.6813323,555,1480.753
8145,14940,114,1,4,2005,0,0,0,1,255.6705371,560,1485.468
8148,8610,56.4,1,5,1995,0,0,0,1,2643.924093,830,2261.186
8149,9230,58,1,3,1993,1,0,0,1,1741.627809,802,2114.71
8151,9620,83,1,3,1998,1,0,0,1,1745.255762,799,2111.673
8154,9370,88.5,1,2,2000,0,0,0,1,3197.726565,1247,2677.844
8155,9250,76,1,4,1996,0,0,0,1,332.3392803,751,1678.291
8156,8000,50,1,6,1996,0,0,0,1,336.4830741,750,1676.596
8158,11720,112,1,5,2002,1,0,0,1,2234.422999,995,2254.877
8161,10050,69,1,6,1989,0,1,0,1,565.8486923,766,1691.614
8165,7820,43,1,5,1995,1,0,0,1,1575.495997,830,2142.995
8169,11390,120.4,1,11,2000,0,0,0,1,249.8151263,630,1700.464
8170,12510,103,1,2,2001,0,0,0,1,262.5272043,621,1691.226
8171,9980,152,1,18,2005,0,0,0,1,254.9256517,626,1696.875
8173,8020,64,1,1,1988,1,0,0,1,2114.530648,852,2112.029
8174,7810,57,1,6,1990,1,0,0,1,2014.525819,819,2079.131
8175,8410,53.12,1,2,1998,1,0,0,1,2020.58515,822,2082.705
8181,8110,46,1,6,1991,0,0,0,1,757.9188789,641,1738.007
8184,8610,84,1,2,2002,0,0,0,1,3094.453808,1401,2723.781
8188,9270,80,1,5,1998,0,0,0,1,747.7668303,813,1738.651
8190,7730,107,1,7,1998,1,0,0,1,1741.39326,1050,1975.899
8191,8870,87,1,4,2000,1,0,0,1,1756.553434,1063,1988.588
8192,7610,59.7,1,1,1986,0,0,0,1,2336.692344,1064,2495.643
8194,7910,107,1,7,1998,0,0,0,1,2337.533454,1072,2503.078
8196,9750,140,2,1,2005,1,0,1,1,506.8223444,849,1792.141
8197,10150,100,1,17,2006,1,0,1,1,513.7117662,842,1784.513
8202,9440,54,1,5,1997,0,1,0,1,1029.243669,429,1801.669
8204,9340,136.72,2,2,2005,0,0,0,1,3040.831628,1269,2652.182
8205,8460,40,1,2,1996,0,0,0,1,513.2712772,772,1697.541
8206,8120,60,1,6,1998,0,0,0,1,518.2642874,782,1707.674
8210,8800,77.01,1,5,2000,0,0,0,1,1668.899622,1039,2145.975
8211,9810,48.47,1,1,1985,0,0,0,1,2423.091534,745,2175.857
8212,7910,62.2,1,2,1988,0,0,0,1,2425.670966,748,2178.925
8213,7370,54,1,6,1990,0,0,0,1,2439.087431,756,2187.394
8214,9190,36,1,1,1988,0,0,0,1,1123.797092,387,1910.32
8215,9000,50,1,5,1990,0,0,0,1,1122.175976,474,1826.34
8217,12570,72,1,4,1999,0,0,0,1,978.7193041,978,1903.738
8218,11160,66,1,6,2000,0,0,0,1,985.8775108,968,1893.88
8220,8230,66,1,2,1988,0,0,0,1,2473.197232,774,2205.754
8221,8290,66.4,1,5,1992,0,0,0,1,2479.203912,787,2218.154
8223,9210,41.6,1,3,2001,0,0,0,1,2830.170374,1444,2766.162
8224,8060,66,1,5,2002,0,0,0,1,2824.133318,1450,2771.913
8226,9140,61,1,2,1995,0,0,0,1,729.0346155,801,1726.13
8227,8170,41,1,5,1996,0,0,0,1,741.4931985,810,1736.039
8235,9390,55,1,4,1990,0,1,0,1,963.3093302,381,1753.191
8236,9450,90,1,5,1992,0,1,0,1,961.4023249,381,1753.581
8240,8350,38.21,1,5,1993,0,0,0,1,715.6019247,864,1789.374
8242,11960,54,1,1,1996,0,0,0,1,449.1603997,824,1751.359
8245,7700,62,1,1,1982,0,0,0,1,2543.725961,898,2329.131
8247,12250,131.29,2,18,2009,1,0,0,1,2216.483848,839,2270.656
8252,17020,56.46,1,3,2009,1,0,0,1,2136.546897,789,2219.911
8254,11940,84.36,1,3,2009,0,0,0,1,2288.825255,1000,2430.826
8255,10200,74.65,1,10,2010,1,0,0,1,2143.792828,815,2246.046
8256,11340,80.12,1,11,2010,1,0,0,1,2226.641584,1026,2457.285
8257,10150,53.23,1,3,2010,1,0,0,1,2243.800783,1014,2444.843
8258,10810,73,1,6,2008,0,0,0,1,2375.999031,965,2396.353
8260,12910,190,3,22,2008,0,0,0,1,2393.289061,952,2383.115
8263,11690,56,1,8,2009,1,0,1,1,1782.941877,528,1959.558
8265,8390,50.3,1,1,2000,0,0,0,1,2707.664063,1149,2376.117
8267,13000,132,2,1,2002,0,0,0,1,1015.960478,579,1931.255
8270,8330,108,1,4,1997,0,0,0,1,3423.637122,1146,2577.293
8271,8050,95,1,1,1998,0,0,0,1,3415.813903,1142,2573.297
8272,7730,115,1,7,1998,0,0,0,1,3415.565882,1149,2579.875
8278,10410,71,1,2,2002,1,0,0,1,1812.650006,673,1985.618
8284,10220,71,1,5,2005,1,0,0,1,1668.466815,632,1944.988
8286,8260,48,1,2,1988,0,0,0,1,1245.2837,408,1760.544
8287,8240,76.78,1,7,1988,0,0,0,1,1257.043943,403,1754.881
8291,8240,100,2,1,2004,0,0,0,1,2314.386433,1287,2471.579
8293,8650,81,1,3,2005,0,0,0,1,2311.313269,1294,2478.172
8296,7790,130,1,19,2007,0,0,0,1,112.1394368,364,1289.919
8297,12460,65,1,18,2005,0,0,0,1,62.27256652,328,1254.016
8298,18700,45,1,16,2007,0,0,0,1,62.0064935,328,1253.823
8300,8770,76,1,4,2008,0,0,0,1,2045.228931,1450,2677.405
8302,8990,176,3,11,1999,0,0,0,1,909.0057002,856,1811.205
8306,8770,70,1,4,2003,0,0,0,1,2639.587096,943,2374.1
8308,7930,64,1,1,1985,0,0,0,1,1682.166174,949,1998.72
8309,7530,55,1,5,1988,0,0,0,1,1679.342365,959,2008.775
8312,8920,44,1,2,1998,0,0,0,1,370.1292121,724,1651.553
8313,8230,54,1,6,1998,0,0,0,1,384.4264266,628,1553.69
8314,9810,84,1,5,2008,0,0,0,1,2983.053402,1344,2666.627
8315,10710,86.5,2,5,2009,0,0,0,1,2981.306022,1339,2661.372
8316,10850,86.5,2,5,2009,0,0,0,1,2998.048373,1331,2653.594
8317,17100,19.46,1,4,2003,0,1,0,1,598.932409,591,1768.92
8318,7980,49.46,1,4,2003,0,1,0,1,614.380387,602,1779.597
8319,8980,70.9,1,3,1990,0,0,0,1,674.7330001,652,1749.427
8327,8240,100,1,7,2001,0,1,0,1,570.01784,663,1840.831
8329,10690,149,2,7,2006,1,0,1,1,485.5626379,887,1812.973
8331,8000,60,1,1,1984,0,0,0,1,2425.426674,978,2346.198
8332,7820,62,1,3,1986,0,0,0,1,2431.965181,975,2343.02
8333,8380,50.49,1,4,1991,1,0,0,1,1461.680818,734,1998.099
8335,8850,72,1,3,1996,1,0,0,1,1458.663431,741,2004.544
8341,8630,59.5,1,6,1999,0,0,0,1,736.5831133,855,1810.622
8342,12590,102,1,5,2005,1,1,0,1,1063.705449,920,1919.779
8343,10830,48.6,1,3,2007,1,1,0,1,1079.715019,908,1907.099
8345,9800,44,1,5,1985,1,0,0,1,965.347783,876,1801.725
8346,8000,50,1,4,1996,1,0,0,1,868.9124072,948,1873.511
8347,8290,55,1,5,1998,0,0,0,1,879.6602382,945,1870.691
8349,7090,56,1,5,1985,1,0,1,1,1578.541256,794,2054.1
8350,8440,66.3,1,5,1996,1,0,1,1,1588.414477,816,2076.061
8351,10300,45.76,1,3,1995,0,0,0,1,693.3084944,680,1605.287
8355,7700,84,1,11,2010,0,0,0,1,173.6945575,2237,3162.219
8357,16340,76.5,1,18,2007,0,0,0,1,264.2081772,449,1374.754
8360,8790,61,1,5,1990,0,0,0,1,1254.150778,1063,1988.545
8361,8520,88,1,2,1998,0,0,0,1,1263.686445,1069,1995.034
8364,8620,40,1,4,1992,0,0,0,1,845.0710079,550,1884.954
8365,9190,94,1,5,1995,0,0,0,1,845.6336903,550,1884.821
8367,5130,69,1,3,2008,0,0,0,1,3452.186226,2261,3186.372
8369,9600,66.54,1,1,1988,0,0,0,1,470.3544853,575,1789.09
8373,9020,57,1,20,2000,0,0,0,1,598.7793889,677,1602.204
8378,8730,68,1,8,1998,0,0,0,1,451.3535433,532,1457.977
8379,8600,68,1,8,1999,0,0,0,1,476.7519243,525,1450.776
8383,10300,125,2,14,2002,0,0,0,1,1047.438099,554,1723.269
8385,8470,52.02,1,7,1994,0,0,0,1,660.3525242,656,1581.108
8388,10630,100,1,7,2003,0,0,0,1,745.7969388,623,1957.62
8389,10590,96,1,7,2003,0,0,0,1,782.4999423,599,1933.454
8390,8350,38.21,1,5,1990,1,0,0,1,1486.7006,629,1796.31
8391,8280,48,1,21,1998,1,0,0,1,1499.847612,600,1768.029
8394,12420,54,1,13,2010,0,0,0,1,938.7029457,696,1730.598
8396,12010,82,1,14,2009,0,0,0,1,984.4421693,692,1726.648
8397,11650,84.05,1,1,2008,0,0,0,1,1035.715046,828,1753.902
8400,11520,143.99,2,1,2008,0,0,0,1,999.1663481,808,1733.916
8402,12050,103.99,1,8,2008,0,0,0,1,961.6705525,786,1711.34
8405,9630,129.65,2,1,2008,1,0,0,1,1611.654423,866,2035.803
8406,10010,129.65,2,11,2008,1,0,0,1,1608.845357,856,2025.724
8407,15030,72.38,1,11,2008,1,0,0,1,1592.837897,743,1997.798
8408,13510,39.89,1,4,2008,1,0,0,1,1585.386827,748,2003.08
8409,11160,232.34,3,18,2008,1,0,0,1,1521.694579,729,1983.482
8411,9000,110.43,1,1,2008,1,0,0,1,1521.526665,750,2005.067
8412,12130,198.25,3,26,2008,1,0,0,1,1513.549859,752,2006.776
8413,12510,134,2,4,2008,1,0,0,1,1555.906203,891,2060.282
8416,14000,126.13,2,2,2008,1,0,0,1,1484.636344,729,1983.636
8417,10550,41.29,1,26,2008,1,0,0,1,1515.921854,904,2073.611
8419,12420,193.93,3,18,2008,0,0,0,1,1442.097394,755,2010.216
8422,11360,198.28,2,21,2008,1,0,0,1,1478.316395,923,2093.061
8424,10660,54,1,8,2006,1,0,0,1,1718.353027,817,1987.035
8426,12990,111,1,9,2006,1,0,0,1,1924.582136,854,2024.005
8429,18850,133.82,2,2,2008,0,0,0,1,398.7254955,510,1435.459
8431,12290,91.06,1,2,2008,0,0,0,1,454.4769921,661,1586.398
8434,15290,135.35,2,2,2009,0,0,0,1,540.8700541,608,1533.942
8435,17090,145.99,2,10,2009,0,0,0,1,562.1564823,604,1530.057
8438,12430,180,1,15,2000,0,0,0,1,1018.148166,760,1723.359
8443,8870,50.76,1,5,2000,0,0,0,1,537.2115644,526,1451.942
8444,14580,129.13,1,7,2009,1,0,0,1,1716.549625,1063,2206.809
8446,13130,89.72,1,3,2009,1,0,0,1,1716.44376,1103,2247.399
8451,16440,113.71,1,4,2009,1,0,0,1,1643.2115,1175,2318.796
8456,12660,45,1,14,2010,0,0,0,1,962.4480176,387,1759.693
8459,9190,140.9,2,1,2008,0,0,0,1,1358.540334,715,1882.677
8460,11670,99.22,1,33,2008,0,0,0,1,1348.516582,705,1872.542
8461,9390,80,1,5,1986,0,1,0,1,1186.205112,887,1812.741
8464,8120,80.72,1,1,2007,0,0,0,1,1976.969943,2218,3143.994
8465,8570,92.79,1,8,2007,0,0,0,1,1964.22625,2210,3135.275
8467,8570,129.54,2,8,2007,0,0,0,1,1991.252537,2241,3166.64
8471,8810,109.54,2,6,2007,0,0,0,1,2053.311231,2400,3326
8473,8810,129.52,2,9,2007,0,0,0,1,2087.756897,2383,3308.123
8474,8810,78.52,1,1,2007,0,0,0,1,2127.386904,2364,3289.417
8475,8250,110.02,2,3,2007,0,0,0,1,2036.968599,2262,3187.167
8476,8350,130.1,2,4,2007,0,0,0,1,2031.362002,2258,3183.122
8478,8910,110.02,2,9,2007,0,0,0,1,2050.418715,2281,3206.136
8479,8700,78.39,1,1,2007,0,0,0,1,2092.899695,2438,3363.281
8480,9000,110.01,2,9,2007,0,0,0,1,2080.047446,2432,3357.46
8482,9080,110.01,2,9,2007,0,0,0,1,2115.336499,2419,3344.731
8484,8910,95.16,1,8,2007,0,0,0,1,2146.941854,2408,3333.683
8485,8810,92.56,1,1,2007,0,0,0,1,2179.351174,2393,3318.504
8487,7830,81.06,1,1,2007,0,0,0,1,1929.200882,2185,3110.706
8488,8050,95.14,1,6,2007,0,0,0,1,1919.25872,2179,3104.158
8489,8080,92.55,1,1,2007,0,0,0,1,1939.050466,2217,3142.75
8490,8300,92.55,1,8,2007,0,0,0,1,1928.388593,2198,3123.97
8494,8150,92.44,1,3,2007,0,0,0,1,2821.904966,1610,2636.906
8495,8060,89.75,1,3,2007,0,0,0,1,2817.034173,1608,2634.549
8497,7900,117.7,2,1,2007,0,0,0,1,2793.626037,1544,2642.908
8498,8150,88.02,1,2,2007,0,0,0,1,2758.229979,1564,2590.764
8500,8280,122.1,2,2,2007,0,0,0,1,2727.877133,1541,2567.972
8501,8220,120.24,2,5,2007,0,0,0,1,2717.943242,1534,2560.79
8502,8120,122.1,2,5,2007,0,0,0,1,2696.546071,1518,2545.325
8507,7820,92.28,1,2,2007,0,0,0,1,2541.845723,1410,2436.494
8508,11030,60.75,1,1,2007,0,0,0,1,2528.866986,1398,2425.153
8510,12130,53.3,1,2,2008,0,0,0,1,2514.053697,1387,2414.346
8512,13330,55.61,1,3,2009,0,0,0,1,874.643014,622,1547.933
8513,13310,53.19,1,8,2009,0,0,0,1,880.2887496,624,1550.018
8515,10970,69.46,1,3,2008,0,0,0,1,288.308302,690,1615.772
8516,16380,80.97,1,31,2008,0,0,0,1,351.8296561,685,1755.575
8519,9890,147,1,30,2003,0,0,0,1,86.38144645,269,1194.334
8520,10410,193,1,18,2004,0,0,0,1,134.2212433,397,1322.638
8521,10330,110,1,18,2004,0,0,0,1,99.76733893,253,1178.401
8524,9720,121,1,25,2004,0,1,0,1,247.4528386,361,1286.382
8528,10040,151,2,3,2005,0,0,0,1,184.8583432,349,1275.013
8530,15140,105,1,8,2006,0,0,0,1,148.9288417,324,1249.182
8531,10690,105,1,2,2000,0,0,0,1,1309.578578,1081,2006.744
8534,13490,60,1,11,2000,0,0,0,1,148.6033984,428,1353.656
8536,12530,49,1,17,2007,0,0,0,1,133.9690176,294,1219.551
8537,8100,67,1,6,1998,0,0,0,1,332.1589791,477,1402.658
8538,8770,70.11,1,27,1999,0,0,0,1,310.6702494,459,1384.352
8540,8680,55.88,1,4,1998,0,0,0,1,176.4106586,488,1413.526
8544,9640,86,1,5,1995,0,0,0,1,977.2829005,476,1810.669
8545,9850,50,1,2,1995,0,0,0,1,947.6893561,496,1831.336
8547,9010,57,1,5,1992,0,0,0,1,968.1381234,617,1786.417
8548,10490,59,1,1,1993,0,0,0,1,940.5448573,622,1791.297
8549,10680,41,1,3,2000,0,0,0,1,925.6238942,683,1717.497
8550,11200,104,1,2,2000,0,0,0,1,940.1684574,670,1704.067
8551,7650,69,1,2,1988,0,0,0,1,473.1884072,791,1651.418
8552,8790,43,1,6,1992,0,0,0,1,498.2941911,817,1677.426
8554,10870,90,1,6,1995,0,0,0,1,745.6646137,706,1740.483
8555,11750,94,1,2,1995,0,0,0,1,753.9732325,712,1746.408
8558,10460,90,1,5,1995,0,0,0,1,769.5969127,733,1767.842
8560,8700,78,1,6,1998,0,0,0,1,1003.733058,732,1657.479
8561,7360,134,1,7,2000,0,0,0,1,1008.822235,736,1661.145
8562,9430,100,1,24,2005,0,0,0,1,1011.394695,737,1663.042
8563,7890,64.6,1,3,1985,0,0,0,1,1489.381619,1023,1948.649
8564,8090,72,1,5,1990,0,0,0,1,1492.85581,1027,1952.353
8566,11020,39,1,5,1991,0,0,0,1,441.3157314,821,1681.189
8567,9840,79,1,7,1997,0,0,0,1,425.2762756,826,1685.954
8568,7840,108,1,12,2000,0,0,0,1,900.5489685,828,1753.161
8569,8450,74,1,19,2002,0,0,0,1,910.8481822,811,1736.406
8574,10770,104,1,8,2000,0,0,0,1,1232.063638,740,1774.841
8576,9230,54,1,6,1990,0,1,0,1,764.0304754,494,1419.4
8579,8450,70.1,1,2,1988,1,0,0,1,1140.238236,784,1709.429
8580,8610,59,1,1,1990,1,0,0,1,1153.052579,782,1707.923
8587,12370,74,1,9,2006,0,0,0,1,491.2156485,523,1448.121
8589,13170,44,1,9,2008,0,0,0,1,510.3950301,510,1435.14
8590,11270,46,1,7,1985,0,1,0,1,144.6380513,366,1291.481
8592,7860,52,1,3,1988,1,0,0,1,1585.133983,823,1993.226
8595,7820,69.06,1,9,1999,1,0,0,1,1519.180526,663,1917.631
8596,7410,182,3,7,2000,1,0,0,1,1535.970491,648,1903.298
8597,7640,108,1,8,2000,1,0,0,1,1542.213781,646,1901.233
8598,7780,113,1,23,2000,1,0,0,1,1922.741167,828,1972.002
8602,12420,133,2,4,2004,1,0,0,1,1740.694862,730,1985.02
8604,12670,78,1,20,2007,1,0,0,1,1751.70982,751,2005.529
8607,9500,105,1,5,1998,0,0,0,1,333.8364151,558,1483.152
8608,10670,54,1,8,2005,1,0,0,1,1779.557739,738,1993.349
8610,10390,54.3,1,7,2005,1,0,0,1,1778.411965,739,1993.613
8611,12950,42,1,23,2006,1,0,0,1,1565.414762,691,1945.801
8612,11120,41.24,1,12,2010,1,0,0,1,1560.252748,712,1966.535
8613,15410,133.28,2,9,2010,1,0,0,1,1575.052471,710,1964.531
8614,10460,90,1,2,2000,1,0,0,1,1604.99311,847,2016.91
8615,13430,112,1,10,2006,1,0,0,1,1627.304779,846,2015.676
8616,6680,110,1,18,1999,1,0,0,1,1478.314323,691,1946.428
8617,10260,49,1,18,2005,1,0,0,1,1483.808779,686,1940.968
8621,7480,43.5,1,2,1990,1,0,0,1,2233.291006,1017,2277.131
8622,8020,48.27,1,1,1993,1,0,0,1,2274.401907,1031,2291.654
8626,11620,122.64,1,23,2002,0,0,0,1,98.51649068,428,1353.257
8627,10350,43,1,1,1991,0,1,0,1,354.5865877,470,1395.876
8628,9660,56,1,5,1995,0,1,0,1,367.257496,476,1401.947
8632,15480,96,1,2,1993,0,1,0,1,622.5045672,541,1466.756
8633,10330,141,2,6,1998,0,0,0,1,1376.000142,1173,2099.046
8637,11330,51,1,7,2006,0,0,0,1,663.0188663,711,1636.188
8638,14030,132,2,14,2007,0,0,0,1,631.1802609,684,1609.873
8640,15330,140,2,18,2006,0,0,0,1,783.4956788,573,1498.7
8641,17470,93.57,1,14,2009,0,0,0,1,753.9802404,564,1489.26
8642,19810,138,2,3,2010,0,0,0,1,718.1631514,555,1480.796
8645,9630,75,1,1,1996,0,0,0,1,479.2964326,657,1582.095
8646,8120,73,1,4,1985,0,0,0,1,580.338172,720,1645.92
8647,9250,76,1,5,1990,0,0,0,1,673.4997041,676,1601.166
8649,8210,59.83,1,7,2000,0,0,0,1,674.3025872,665,1590.342
8650,14650,175,2,12,2003,0,0,0,1,488.4693507,668,1593.851
8651,16220,97.59,1,4,2003,0,0,0,1,516.4139074,662,1587.187
8652,13270,37,1,23,2005,0,0,0,1,495.3887625,752,1677.254
8654,10110,150,2,4,1999,0,0,0,1,750.4298272,706,1631.977
8655,8950,69,1,2,1990,0,0,0,1,531.1218252,681,1606.196
8658,7600,51.68,1,3,1961,1,0,0,1,1620.480487,1109,2253.316
8659,7800,88,1,2,1988,1,0,0,1,1619.04373,1120,2264.276
8660,8370,69,1,1,2002,1,0,0,1,1721.878153,1019,2163.425
8664,8060,198,2,11,2009,1,0,0,1,2216.801861,1239,2265.68
8671,10130,86,1,5,2004,0,0,0,1,2655.689667,1520,2445.842
8672,9450,101,1,1,2005,0,0,0,1,2663.776012,1530,2455.421
8675,8970,125.38,1,1,2004,0,0,0,1,1705.195475,2043,2968.942
8678,8420,58,1,2,1991,1,0,0,1,1921.134353,1326,2352.641
8679,8010,40,1,1,1983,1,0,0,1,1915.207463,1325,2352.37
8680,7310,53.3,1,3,1982,1,0,0,1,1907.956194,1157,2301.493
8683,10480,78,1,24,2001,0,0,0,1,447.8856071,629,1554.889
8685,7860,64,1,4,1996,0,0,0,1,2451.16896,1339,2264.788
8687,7810,80,1,3,1998,0,0,0,1,2432.620546,1331,2256.956
8688,8170,58.5,1,3,1994,0,0,0,1,2449.137933,1362,2287.869
8690,8120,60,1,5,1995,0,0,0,1,2451.396798,1357,2282.756
8692,7830,97,1,6,2000,0,0,0,1,2190.71796,1848,2773.75
8694,8530,52,1,4,1995,0,0,0,1,2340.123443,1757,2682.366
8695,10340,82,1,5,2000,0,0,0,1,2330.249837,1741,2666.774
8700,9490,85.86,1,3,2000,0,0,0,1,326.8463703,483,1408.182
8701,8070,56,1,4,1988,1,0,0,1,378.8995771,745,1617.766
8702,8360,37,1,7,1990,1,0,0,1,420.2163822,723,1595.668
8704,8510,49,1,6,1990,1,0,0,1,251.1951629,534,1459.363
8707,8070,56,1,4,1990,1,0,0,1,428.2444444,710,1582.296
8708,8260,38,1,7,1992,1,0,0,1,440.2968034,707,1579.292
8709,8440,68.7,1,6,1992,1,0,0,1,424.7181317,727,1599.622
8710,10720,86,1,15,2000,0,0,0,1,338.961948,657,1530.177
8713,10270,104,1,2,2000,0,0,0,1,306.6969364,470,1395.335
8714,9240,61.5,1,10,2000,0,0,0,1,315.3220851,477,1402.976
8715,9910,86,1,10,2000,0,0,0,1,318.3234869,478,1403.37
8716,7980,121,1,22,2000,0,0,0,1,495.3299849,639,1564.548
8718,9820,141.7,2,21,1999,0,0,0,1,506.1442943,630,1555.379
8721,10020,84,1,12,2000,0,0,0,1,531.9514457,473,1398.506
8722,9460,53,1,5,1996,0,0,0,1,351.7033014,572,1498.084
8723,10130,66,2,14,2001,0,0,0,1,360.2170512,579,1504.569
8725,8680,61,1,3,1995,0,0,0,1,265.8962957,575,1500.411
8726,11670,103,1,1,2001,0,0,0,1,284.9946437,581,1506.947
8727,10180,96,1,3,1996,0,0,0,1,403.4030175,604,1529.844
8728,8090,36,1,7,1998,0,0,0,1,418.1888608,615,1540.63
8729,11930,68,1,1,1994,0,0,0,1,624.4700377,560,1485.705
8730,10140,61,1,7,1995,0,0,0,1,636.3642797,553,1478.184
8734,12140,47,1,6,2006,0,0,0,1,499.0564106,523,1448.46
8737,8350,156.15,2,18,2000,0,0,0,1,558.3556039,625,1550.38
8740,7210,164,1,8,2002,0,1,0,1,455.9949884,522,1448.085
8743,8390,66,1,25,1998,0,0,0,1,426.5951667,665,1590.247
8745,7960,79.69,1,2,1998,0,0,0,1,345.3963894,572,1497.327
8746,9680,69,1,10,1998,0,0,0,1,347.0951257,567,1493.03
8747,9490,67,1,8,1998,0,0,0,1,365.6858944,582,1507.3
8749,8840,124,1,26,2006,0,0,0,1,260.4702489,543,1468.97
8751,7830,137.4,1,19,2004,0,0,0,1,339.389092,501,1426.685
8755,11830,106,1,4,2004,1,0,0,1,1007.665264,1346,2271.802
8756,10840,80,1,2,2001,0,0,0,1,1020.215068,1343,2268.985
8760,8550,50,1,5,1994,0,0,0,1,537.7590597,699,1571.429
8761,10040,56,1,4,1990,0,0,0,1,553.8455504,697,1569.751
8762,8210,42.3,1,7,1994,0,0,0,1,549.9691294,704,1577.158
8763,9040,84.6,1,6,2007,0,0,0,1,552.0762879,689,1561.869
8766,9490,87,1,2,1998,0,0,0,1,1293.265255,785,1710.148
8767,8480,169,2,4,2002,0,0,0,1,1283.971512,761,1686.721
8768,8190,40,1,5,1998,0,1,0,1,723.0137312,526,1451.536
8769,9290,55,1,6,1995,0,1,0,1,704.6138246,537,1462.505
8771,11670,82.3,1,20,2003,0,0,0,1,781.6688499,518,1443.995
8775,9620,166,2,26,1998,0,1,0,1,432.7963815,445,1370.188
8776,8410,124,1,26,1998,0,1,0,1,440.11475,452,1377.232
8779,11660,77,1,3,1998,0,0,0,1,426.8034964,619,1544.558
8780,8190,68,1,2,1988,0,0,0,1,698.3137709,757,1682.54
8781,10350,97,1,1,2003,0,0,0,1,646.4501585,686,1611.131
8784,10810,66.1,1,1,1993,0,0,0,1,572.6563958,501,1715.354
8785,10660,67,1,1,1995,0,0,0,1,562.9069613,508,1722.35
8786,8790,72,1,3,1988,0,0,0,1,508.139539,690,1615.695
8787,8500,46,1,5,1992,0,0,0,1,506.8917118,560,1773.593
8789,8640,88,1,2,1999,0,0,0,1,1361.619394,746,1913.727
8792,7760,55,1,2,1988,1,0,0,1,2029.377044,888,2147.737
8793,7600,86,1,7,1995,1,0,0,1,2026.711941,893,2152.791
8799,11330,102,1,5,2000,0,0,0,1,1158.099904,835,1798.535
8800,12830,137.12,2,6,2002,0,0,0,1,1153.885564,831,1794.588
8802,9880,147,2,1,2005,0,0,0,1,1350.403731,703,1870.565
8803,10800,138,2,10,2004,1,0,0,1,1693.041841,705,1960.122
8804,13410,98,1,4,2005,1,0,0,1,1700.87704,712,1966.972
8806,11520,126,1,4,2000,1,0,0,1,1723.622063,699,1954.401
8808,12790,156.1,2,4,2005,1,0,0,1,1734.998835,707,1961.795
8809,13130,92.89,1,4,2003,1,0,0,1,1575.500242,610,1878.201
8810,13440,98,1,6,2004,1,0,0,1,1574.29283,614,1882.065
8812,12810,86,1,3,2003,1,0,0,1,1915.344181,830,2090.511
8813,9170,262,3,16,2004,1,0,0,1,1915.091526,735,2166.675
8816,10910,65,1,3,1998,1,0,0,1,584.9609105,728,1600.708
8818,9610,93,1,3,1988,0,0,0,1,401.6501985,621,1546.978
8820,10320,70,1,2,1997,0,0,0,1,393.7314287,619,1544.372
8821,8650,60,1,7,1995,0,1,0,1,544.0596607,540,1465.932
8822,8110,110,2,6,1997,0,1,0,1,546.3990509,543,1468.522
8824,7540,53,1,4,1990,1,0,0,1,720.2445627,634,1559.268
8826,9110,86.01,1,6,1988,0,0,0,1,592.7787966,605,1530.244
8827,8610,75.6,1,7,1990,0,0,0,1,587.8442006,610,1535.431
8836,7180,220,1,1,2006,0,0,0,1,121.0337844,656,1581.235
8838,11960,133,1,5,2006,0,0,0,1,135.6015957,703,1628.934
8840,12330,110,1,4,2003,1,0,0,1,411.8394977,825,1750.287
8841,9220,208,3,6,2003,1,0,0,1,1597.730253,1126,2051.327
